1,52375223,ADMIN,01,15,02,08,,0,akt0079737,12121900203,ADMIN,2013-01-08 11:12:56.000
2,52375224,ADMIN,01,15,02,08,,0,akt0078365,12122500294,ADMIN,2013-01-08 11:17:06.000
3,52375225,ADMIN,08,11,02,08,,0,akt0080961,11110600022,ADMIN,2013-01-09 09:41:21.000
4,52375226,ADMIN,01,15,02,08,,0,akt0081613,12111901917,ADMIN,2013-01-08 11:23:12.000
5,52375227,ADMIN,01,15,02,08,,0,akt0081616,12121700007,ADMIN,2013-01-08 11:25:42.000
6,52375228,ADMIN,01,15,01,01,,5960,akt0079737,12102800080,ADMIN,2013-01-08 11:30:52.000
7,52375228,ADMIN,01,15,01,01,,2980,akt0079737,12112600119,ADMIN,2013-01-08 11:30:52.000
8,52375228,ADMIN,01,15,02,08,,0,akt0079737,12122400592,ADMIN,2013-01-08 11:30:52.000
9,52375229,ADMIN,01,15,02,08,,0,akt0081613,12121901869,ADMIN,2013-01-08 11:23:41.000
10,52375230,ADMIN,01,15,01,01,,4880,akt0081613,12092204449,ADMIN,2013-01-08 11:33:38.000
11,52375230,ADMIN,01,15,02,08,,0,akt0081613,12102304073,ADMIN,2013-01-08 11:33:38.000
12,52375231,ADMIN,01,15,02,08,,0,akt0079737,12120300481,ADMIN,2013-01-08 12:37:10.000
13,52375232,ADMIN,01,15,02,08,,0,akt0081613,12121901559,ADMIN,2013-01-08 12:43:38.000
14,52375233,ADMIN,01,15,02,08,,0,akt0074848,12122000001,ADMIN,2013-01-08 12:48:29.000
15,52375234,ADMIN,01,15,02,08,,0,akt0079737,12122500731,ADMIN,2013-01-08 12:55:43.000
16,52375235,ADMIN,01,15,02,08,,0,akt0080760,12121900143,ADMIN,2013-01-08 13:01:51.000
17,52375236,ADMIN,01,15,02,08,,0,akt0080760,12121900143,ADMIN,2013-01-08 13:05:39.000
18,52375237,ADMIN,01,15,02,08,,0,akt0080760,12121900143,ADMIN,2013-01-08 13:06:01.000
19,52375238,ADMIN,01,15,02,08,,0,akt0081613,12112301104,ADMIN,2013-01-08 13:10:54.000
20,52375239,ADMIN,01,14,02,08,,0,,,ADMIN,2013-04-01 11:53:22.000
21,52375240,ADMIN,01,15,02,08,,0,akt0081613,12122501072,ADMIN,2013-01-08 13:20:04.000
22,52375241,ADMIN,01,25,02,08,,0,akt0074825,12091100488,ADMIN,2013-05-27 00:00:00.000
23,52375242,ADMIN,01,15,01,01,,2400,akt0075796,12091800007,ADMIN,2013-01-08 14:18:44.000
24,52375242,ADMIN,01,15,02,08,,0,akt0057330,12091800006,ADMIN,2013-01-08 14:18:44.000
25,52375243,ADMIN,01,15,02,08,,0,akt0078671,12100100140,ADMIN,2013-01-08 14:20:49.000
26,52375244,ADMIN,01,15,02,08,,0,akt0022610,12122700016,ADMIN,2013-01-08 14:33:09.000
27,52375245,ADMIN,01,15,02,08,,0,akt0027280,12121200025,ADMIN,2013-01-08 14:40:46.000
28,52375246,ADMIN,01,15,02,08,,0,akt0077394,12120400287,ADMIN,2013-01-08 14:32:13.000
29,52375247,ADMIN,01,15,01,01,,320,akt0081056,12071900015,ADMIN,2013-01-08 14:49:44.000
30,52375247,ADMIN,01,25,02,08,,0,akt0081056,12071900015,ADMIN,2013-05-23 11:31:14.000
31,52375248,ADMIN,01,15,02,08,,0,akt0081613,12121901186,ADMIN,2013-01-08 15:00:06.000
32,52375249,ADMIN,01,15,02,08,,0,akt0081626,12112800019,ADMIN,2013-01-08 15:02:34.000
33,52375250,ADMIN,01,13,02,08,,0,akt0081657,12121400001,ADMIN,2013-01-18 18:25:27.000
34,52375251,ADMIN,01,15,02,08,,0,akt0081825,12122100022,ADMIN,2013-01-08 15:17:38.000
35,52375252,ADMIN,01,15,01,01,,3060,akt0081094,12121400006,ADMIN,2013-01-09 09:45:28.000
36,52375252,ADMIN,01,15,02,08,,0,akt0081094,12121400002,ADMIN,2013-01-09 09:45:28.000
37,52375253,ADMIN,01,15,02,08,,0,akt0074399,12122000020,ADMIN,2013-01-09 09:47:51.000
38,52375254,ADMIN,01,15,01,01,,5670,akt0059660,12040500052,ADMIN,2013-01-09 09:51:09.000
39,52375254,ADMIN,01,15,02,08,,0,akt0075237,12041200017,ADMIN,2013-01-09 09:51:09.000
40,52375255,ADMIN,01,15,02,08,,0,akt0075124,12102200232,ADMIN,2013-01-09 09:53:30.000
41,52375256,ADMIN,01,15,02,08,,0,akt0075583,12111900013,ADMIN,2013-01-09 10:00:13.000
42,52375257,ADMIN,01,15,02,08,,0,akt0082406,12121800052,ADMIN,2013-01-09 10:02:12.000
43,52375258,ADMIN,01,15,01,01,,180,akt0050040,12121400063,ADMIN,2013-01-09 10:05:12.000
44,52375258,ADMIN,01,19,02,08,,0,akt0050040,12121400063,ADMIN,2013-01-09 10:05:12.000
45,52375259,ADMIN,01,15,02,08,,0,akt0081613,12121601420,ADMIN,2013-01-09 10:07:03.000
46,52375260,ADMIN,01,15,02,08,,0,akt0075547,12121900005,ADMIN,2013-01-09 10:09:47.000
47,52375261,ADMIN,01,15,02,08,,0,akt0074616,12122100046,ADMIN,2013-01-09 10:11:26.000
48,52375262,ADMIN,01,15,02,08,,0,akt0074351,12120300063,ADMIN,2013-01-09 10:14:58.000
49,52375263,ADMIN,01,15,02,08,,0,akt0080162,12050700037,ADMIN,2013-01-09 10:17:42.000
50,52375264,ADMIN,01,15,02,08,,0,akt0082141,12120400143,ADMIN,2013-01-19 14:34:44.000
51,52375265,ADMIN,01,15,02,08,,0,akt0081613,12122100089,ADMIN,2013-01-09 10:25:56.000
52,52375266,ADMIN,01,15,02,08,,0,akt0073420,12050400160,ADMIN,2013-01-09 10:27:53.000
53,52375267,ADMIN,01,15,02,08,,0,akt0081613,12122100473,ADMIN,2013-01-09 10:29:32.000
54,52375268,ADMIN,01,15,02,08,,0,akt0081613,12101301428,ADMIN,2013-01-09 10:31:31.000
55,52375269,ADMIN,01,15,02,08,,0,akt0055260,12112900173,ADMIN,2013-01-09 10:33:36.000
56,52375270,ADMIN,01,15,02,08,,0,akt0082028,12110100040,ADMIN,2013-05-23 11:25:50.000
57,52375271,ADMIN,01,15,02,08,,0,akt0079700,12122000068,ADMIN,2013-01-09 10:41:38.000
58,52375272,ADMIN,01,15,01,01,,13625,akt0079375,12121100024,ADMIN,2013-01-08 17:26:48.000
59,52375272,ADMIN,01,15,02,08,,0,akt0079375,12121100025,ADMIN,2013-01-08 17:26:48.000
60,52375273,ADMIN,01,15,02,08,,0,akt0081229,12122600101,ADMIN,2013-01-09 10:43:20.000
61,52375274,ADMIN,01,15,02,08,,0,akt0080105,12031400018,ADMIN,2013-01-09 10:52:25.000
62,52375275,ADMIN,01,15,02,08,,0,akt0081613,12122100208,ADMIN,2013-01-09 10:54:48.000
63,52375276,ADMIN,01,15,01,01,,1980,akt0079737,12113000545,ADMIN,2013-01-09 10:57:47.000
64,52375276,ADMIN,01,15,02,08,,0,akt0079737,12102502028,ADMIN,2013-01-09 10:57:47.000
65,52375277,ADMIN,01,15,02,08,,0,akt0081613,12122500136,ADMIN,2013-01-09 11:01:42.000
66,52375278,ADMIN,01,15,02,08,,0,akt0079737,12120800076,ADMIN,2013-01-09 11:03:57.000
67,52375279,ADMIN,01,15,02,08,,0,akt0031400,12061900012,ADMIN,2013-01-09 11:06:46.000
68,52375280,ADMIN,01,15,02,08,,0,akt0079220,12051000040,ADMIN,2013-01-09 11:17:52.000
69,52375281,ADMIN,01,15,02,08,,0,akt0078967,12121700142,ADMIN,2013-01-08 16:07:06.000
70,52375282,ADMIN,01,15,02,08,,0,akt0081613,12122501414,ADMIN,2013-01-09 11:20:07.000
71,52375283,ADMIN,01,15,01,01,,9717,akt0078671,12112402142,ADMIN,2013-01-09 11:22:58.000
72,52375283,ADMIN,01,15,02,08,,0,akt0078671,12112401397,ADMIN,2013-01-09 11:22:58.000
73,52375284,ADMIN,01,13,02,08,,0,,,ADMIN,2013-01-18 18:36:08.000
74,52375285,ADMIN,01,15,02,08,,0,akt0079277,12121100001,ADMIN,2013-05-23 11:28:41.000
75,52375286,ADMIN,01,15,02,08,,0,akt0079737,12110800714,ADMIN,2013-01-09 13:38:44.000
76,52375287,ADMIN,01,11,02,08,,0,akt0079757,11040800013,ADMIN,2013-01-09 13:49:58.000
77,52375288,ADMIN,01,15,02,08,,0,akt0026280,12121100008,ADMIN,2013-01-09 13:54:07.000
78,52375289,ADMIN,01,15,02,08,,0,akt0026280,12121100008,ADMIN,2013-01-09 13:54:23.000
79,52375290,ADMIN,01,15,02,08,,0,akt0079033,12061400001,ADMIN,2013-01-09 13:57:31.000
80,52375291,ADMIN,01,13,02,08,,0,,,ADMIN,2013-01-18 18:37:38.000
81,52375292,ADMIN,01,15,02,08,,0,akt0081613,12122500157,ADMIN,2013-01-10 09:53:20.000
82,52375293,ADMIN,01,15,02,08,,0,akt0081613,12122600743,ADMIN,2013-01-10 09:56:00.000
83,52375294,ADMIN,01,15,02,08,,0,akt0081613,12122301432,ADMIN,2013-01-10 09:58:06.000
84,52375295,ADMIN,01,15,02,08,,0,akt0079737,12122400126,ADMIN,2013-01-10 10:01:16.000
85,52375296,ADMIN,01,15,02,08,,0,akt0080415,12112300001,ADMIN,2013-01-10 10:37:33.000
86,52375297,ADMIN,01,15,02,08,,0,akt0081613,12121902115,ADMIN,2013-01-10 10:42:22.000
87,52375298,ADMIN,01,15,02,08,,0,akt0081613,12091800053,ADMIN,2013-01-10 10:48:08.000
88,52375299,ADMIN,01,15,02,08,,0,akt0079277,12120300066,ADMIN,2013-01-10 10:50:47.000
89,52375300,ADMIN,01,15,02,08,,0,akt0027280,12121700154,ADMIN,2013-01-10 10:57:42.000
90,52375301,ADMIN,01,15,01,01,,6020,akt0062290,12113000001,ADMIN,2013-01-08 12:08:51.000
91,52375301,ADMIN,01,15,02,08,,0,akt0062290,12121900006,ADMIN,2013-01-08 12:08:51.000
92,52375302,ADMIN,01,15,02,08,,0,akt0056720,12102200010,ADMIN,2013-01-10 11:01:12.000
93,52375303,ADMIN,01,15,02,08,,0,akt0075397,12073000005,ADMIN,2013-01-10 10:56:10.000
94,52375304,ADMIN,01,15,01,01,,5540,akt0081613,12112203813,ADMIN,2013-01-10 11:04:55.000
95,52375304,ADMIN,01,15,02,08,,0,akt0081613,12122303361,ADMIN,2013-01-10 11:04:55.000
96,52375305,ADMIN,01,15,02,08,,0,akt0080161,12122600349,ADMIN,2013-01-21 12:34:40.000
97,52375306,ADMIN,01,15,01,01,,4950,akt0081616,12112200114,ADMIN,2013-05-23 12:16:39.000
98,52375306,ADMIN,01,15,02,08,,0,akt0081616,13042600107,ADMIN,2013-05-23 12:16:39.000
99,52375307,ADMIN,01,15,02,08,,0,akt0081616,12122700062,ADMIN,2013-01-10 11:29:02.000
100,52375308,ADMIN,01,15,02,08,,0,akt0081616,12120200009,ADMIN,2013-01-10 12:49:27.000
101,52375309,ADMIN,01,15,02,08,,0,akt0081613,12122700423,ADMIN,2013-01-10 12:51:27.000
102,52375310,ADMIN,01,15,01,01,,5960,akt0079737,12102400133,ADMIN,2013-01-10 12:56:32.000
103,52375310,ADMIN,01,15,01,01,,2980,akt0079737,12122200505,ADMIN,2013-01-10 12:56:32.000
104,52375310,ADMIN,01,15,02,08,,0,akt0079737,12112201609,ADMIN,2013-01-10 12:56:32.000
105,52375311,ADMIN,01,15,02,08,,0,akt0026310,12121200021,ADMIN,2013-01-08 13:45:40.000
106,52375312,ADMIN,01,15,02,08,,0,akt0076601,12122400005,ADMIN,2013-01-10 12:58:35.000
107,52375313,ADMIN,01,15,02,08,,0,akt0081552,12100900020,ADMIN,2013-01-10 13:27:02.000
108,52375314,ADMIN,01,15,02,08,,0,akt0079757,12112900042,ADMIN,2013-01-10 13:39:45.000
109,52375315,ADMIN,01,15,02,08,,0,akt0081616,12121800015,ADMIN,2013-01-10 13:42:17.000
110,52375316,ADMIN,01,15,02,08,,0,akt0081613,12122700910,ADMIN,2013-01-10 13:46:38.000
111,52375317,ADMIN,01,15,01,01,,3870,akt0079737,12121800057,ADMIN,2013-01-09 17:31:51.000
112,52375317,ADMIN,01,15,02,08,,0,akt0079737,12101800816,ADMIN,2013-01-09 17:31:51.000
113,52375318,ADMIN,01,15,01,01,,4621,akt0077380,12092100001,ADMIN,2013-01-10 13:57:42.000
114,52375318,ADMIN,01,15,01,01,,1061,akt0077380,12092000004,ADMIN,2013-01-10 13:57:42.000
115,52375318,ADMIN,01,15,02,08,,0,akt0077380,12092000003,ADMIN,2013-01-10 13:57:42.000
116,52375319,ADMIN,01,15,02,08,,0,akt0081613,12122302783,ADMIN,2013-01-10 14:58:05.000
117,52375320,ADMIN,01,15,02,08,,0,akt0079737,12092501787,ADMIN,2013-01-10 15:03:09.000
118,52375321,ADMIN,01,15,02,08,,0,akt0045030,13011000030,ADMIN,2013-01-15 18:52:34.000
119,52375322,ADMIN,01,14,02,08,,0,,,ADMIN,2013-01-17 20:01:13.000
120,52375323,ADMIN,01,15,02,08,,0,akt0050050,12110600046,ADMIN,2013-01-10 16:46:48.000
121,52375324,ADMIN,01,15,02,08,,0,akt0074825,12120800919,ADMIN,2013-01-10 17:01:24.000
122,52375325,ADMIN,01,16,02,08,,0,akt0076271,12121900158,ADMIN,2013-01-28 11:30:22.000
123,52375326,ADMIN,01,15,02,08,,0,akt0079509,12060600001,ADMIN,2013-01-10 16:34:15.000
124,52375327,ADMIN,01,15,02,08,,0,akt0079545,12083100001,ADMIN,2013-01-10 16:37:29.000
125,52375328,ADMIN,01,15,01,01,,8600,akt0080307,12120900032,ADMIN,2013-01-10 16:41:42.000
126,52375328,ADMIN,01,15,01,01,,3760,akt0081020,12121500005,ADMIN,2013-01-10 16:41:42.000
127,52375328,ADMIN,01,15,02,08,,0,akt0081020,12122100001,ADMIN,2013-01-10 16:41:42.000
128,52375329,ADMIN,01,14,02,08,,0,,,ADMIN,2013-01-15 11:15:55.000
129,52375330,ADMIN,01,15,02,08,,0,akt0076477,12120500024,ADMIN,2013-01-11 18:19:38.000
130,52375331,ADMIN,01,15,01,01,,2224,akt0080454,12090200053,ADMIN,2013-01-10 15:16:49.000
131,52375331,ADMIN,01,15,02,08,,0,akt0080454,12090600038,ADMIN,2013-01-10 15:16:49.000
132,52375332,ADMIN,01,15,02,08,,0,akt0079277,12111600209,ADMIN,2013-01-10 17:04:56.000
133,52375333,ADMIN,01,15,01,01,,3106,akt0074821,12081200001,ADMIN,2013-01-11 10:49:31.000
134,52375333,ADMIN,01,15,02,08,,0,akt0074821,12081800002,ADMIN,2013-01-11 10:49:31.000
135,52375334,ADMIN,01,15,02,08,,0,akt0079770,12122500016,ADMIN,2013-01-11 10:55:58.000
136,52375335,ADMIN,01,15,02,08,,0,akt0081613,12121400309,ADMIN,2013-01-11 10:58:59.000
137,52375336,ADMIN,01,15,01,01,,3455,akt0079710,12090300001,ADMIN,2013-01-11 11:03:26.000
138,52375336,ADMIN,01,15,01,01,,410,akt0079710,12091000002,ADMIN,2013-01-11 11:03:26.000
139,52375336,ADMIN,01,25,02,08,,0,akt0079710,12090300001,ADMIN,2013-05-23 12:25:40.000
140,52375337,ADMIN,01,15,02,08,,0,akt0081613,12111500938,ADMIN,2013-01-11 11:21:39.000
141,52375338,ADMIN,01,15,02,08,,0,akt0081616,12112800013,ADMIN,2013-01-11 11:28:22.000
142,52375339,ADMIN,01,15,02,08,,0,akt0079737,12122400765,ADMIN,2013-01-11 11:30:47.000
143,52375340,ADMIN,01,13,02,08,,0,akt0069840,12110500001,ADMIN,2013-01-21 19:15:18.000
144,52375341,ADMIN,01,15,02,08,,0,akt0027280,12121100038,ADMIN,2013-01-30 16:45:16.000
145,52375342,ADMIN,01,15,01,01,,10,akt0077376,12121400005,ADMIN,2013-01-11 11:58:42.000
146,52375342,ADMIN,01,19,02,08,,0,akt0077376,12121400005,ADMIN,2013-01-11 11:58:42.000
147,52375343,ADMIN,01,15,02,08,,0,akt0077416,12110700016,ADMIN,2013-02-04 11:31:21.000
148,52375344,ADMIN,01,15,02,08,,0,akt0076076,12081300003,ADMIN,2013-01-11 12:06:32.000
149,52375345,ADMIN,01,15,02,08,,0,akt0080453,12102200144,ADMIN,2013-01-11 12:10:47.000
150,52375346,ADMIN,01,15,02,08,,0,akt0080468,12120200288,ADMIN,2013-01-11 12:11:41.000
151,52375347,ADMIN,01,15,01,01,,4500,akt0045030,12121900092,ADMIN,2013-01-11 17:28:16.000
152,52375347,ADMIN,01,15,02,08,,0,akt0045030,12121900093,ADMIN,2013-01-11 17:28:16.000
153,52375348,ADMIN,01,15,01,01,,14800,akt0031600,12120500003,ADMIN,2013-01-11 17:31:11.000
154,52375348,ADMIN,01,15,02,08,,0,akt0031600,12120900003,ADMIN,2013-01-11 17:31:11.000
155,52375349,ADMIN,01,15,01,01,,45,akt0079481,12100400015,ADMIN,2013-03-05 15:06:08.000
156,52375349,ADMIN,01,19,02,08,,0,akt0079481,12100400015,ADMIN,2013-03-05 15:06:08.000
157,52375350,ADMIN,01,15,02,08,,0,akt0079737,12111500790,ADMIN,2013-01-11 17:43:28.000
158,52375351,ADMIN,08,11,02,08,,0,akt0080544,11101200021,ADMIN,2013-01-11 17:45:02.000
159,52375352,ADMIN,01,15,01,01,,460,akt0078671,12120700282,ADMIN,2013-01-12 15:08:37.000
160,52375352,ADMIN,01,25,02,08,,0,akt0078671,12120700282,ADMIN,2013-05-24 11:01:07.000
161,52375353,ADMIN,01,15,01,01,,905,akt0081469,12121000122,ADMIN,2013-01-12 15:20:46.000
162,52375353,ADMIN,01,15,01,01,,665,akt0081469,12121000121,ADMIN,2013-01-12 15:20:46.000
163,52375353,ADMIN,01,15,01,01,,270,akt0081469,12121000123,ADMIN,2013-01-12 15:20:46.000
164,52375353,ADMIN,01,15,02,08,,0,akt0081469,12121500022,ADMIN,2013-01-12 15:20:46.000
165,52375354,ADMIN,01,15,02,08,,0,akt0081613,12120801286,ADMIN,2013-01-12 15:23:57.000
166,52375355,ADMIN,01,15,01,01,,610,akt0078671,12090700448,ADMIN,2013-01-12 15:29:13.000
167,52375355,ADMIN,01,25,02,08,,0,akt0078671,12090700448,ADMIN,2013-05-24 10:59:58.000
168,52375356,ADMIN,01,15,02,08,,0,akt0076820,12122000192,ADMIN,2013-01-12 15:32:39.000
169,52375357,ADMIN,01,15,02,08,,0,akt0081613,12111400712,ADMIN,2013-01-12 15:34:40.000
170,52375358,ADMIN,01,15,02,08,,0,akt0081613,12111001326,ADMIN,2013-01-12 15:37:04.000
171,52375359,ADMIN,01,15,02,08,,0,akt0080722,12120300218,ADMIN,2013-01-12 16:07:19.000
172,52375360,ADMIN,01,15,02,08,,0,akt0080722,12120300218,ADMIN,2013-01-12 16:07:37.000
173,52375361,ADMIN,01,15,01,01,,9900,akt0079737,12120400501,ADMIN,2013-01-12 16:17:19.000
174,52375361,ADMIN,01,15,01,01,,4950,akt0079737,13010200121,ADMIN,2013-01-12 16:17:19.000
175,52375361,ADMIN,01,15,02,08,,0,akt0079737,12110200376,ADMIN,2013-01-12 16:17:19.000
176,52375362,ADMIN,01,15,02,08,,0,akt0081613,12090600616,ADMIN,2013-01-12 16:19:13.000
177,52375363,ADMIN,01,15,02,08,,0,akt0081993,12120300273,ADMIN,2013-01-12 16:28:05.000
178,52375364,ADMIN,01,15,01,01,,5870,akt0072650,12100900059,ADMIN,2013-01-12 16:23:06.000
179,52375364,ADMIN,01,15,02,08,,0,akt0072650,12101200003,ADMIN,2013-01-12 16:23:06.000
180,52375365,ADMIN,01,15,02,08,,0,akt0081129,12122700047,ADMIN,2013-01-15 19:22:35.000
181,52375366,ADMIN,01,25,02,08,,0,akt0079737,12083000073,ADMIN,2013-05-27 00:00:00.000
182,52375367,ADMIN,01,15,02,08,,0,akt0074825,11112200917,ADMIN,2013-01-12 16:30:54.000
183,52375368,ADMIN,01,15,01,01,,5170,akt0059660,12121100191,ADMIN,2013-01-12 16:37:19.000
184,52375368,ADMIN,01,15,02,08,,0,akt0045030,12121400053,ADMIN,2013-01-12 16:37:19.000
185,52375369,ADMIN,01,15,02,08,,0,akt0080208,12122700006,ADMIN,2013-01-12 16:40:46.000
186,52375370,ADMIN,01,15,01,01,,385,akt0082028,12120500019,ADMIN,2013-01-12 16:46:41.000
187,52375370,ADMIN,01,25,02,08,,0,akt0082028,12120500019,ADMIN,2013-05-24 11:02:20.000
188,52375371,ADMIN,01,15,02,08,,0,akt0081613,12120500171,ADMIN,2013-01-12 16:51:19.000
189,52375372,ADMIN,01,15,01,01,,2836,akt0081689,12121900021,ADMIN,2013-01-12 16:53:50.000
190,52375372,ADMIN,01,15,02,08,,0,akt0081689,12121900023,ADMIN,2013-01-12 16:53:50.000
191,52375373,ADMIN,01,15,02,08,,0,akt0074616,12081000138,ADMIN,2013-01-12 16:55:28.000
192,52375374,ADMIN,01,15,01,01,,2274,akt0080468,12121000602,ADMIN,2013-01-15 11:33:34.000
193,52375374,ADMIN,01,15,02,08,,0,akt0080468,12121000690,ADMIN,2013-01-15 11:33:34.000
194,52375375,ADMIN,01,15,02,08,,0,akt0081648,12121200003,ADMIN,2013-01-15 12:27:29.000
195,52375376,ADMIN,01,15,02,08,,0,akt0067040,12081000010,ADMIN,2013-01-15 12:30:31.000
196,52375377,ADMIN,01,15,02,08,,0,akt0076073,12121200066,ADMIN,2013-01-16 14:40:00.000
197,52375378,ADMIN,01,15,02,08,,0,akt0079239,12121400064,ADMIN,2013-01-16 14:43:44.000
198,52375379,ADMIN,01,15,02,08,,0,akt0081613,12100601372,ADMIN,2013-01-16 14:45:28.000
199,52375380,ADMIN,01,15,02,08,,0,akt0080895,13010600006,ADMIN,2013-01-16 14:47:02.000
200,52375381,ADMIN,01,15,02,08,,0,akt0078920,12121800001,ADMIN,2013-01-16 14:49:27.000
201,52375382,ADMIN,01,15,01,01,,7320,akt0080307,12070400007,ADMIN,2013-01-16 14:55:26.000
